activation_month,observation_month,months_since_activation,segment_level,persona,initial_subscription_group,activated_cohort_size,active_companies,at_risk_companies,churned_proxy_companies,never_monetized_companies,active_share_pct,at_risk_share_pct,churned_proxy_share_pct,never_monetized_share_pct,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue,total_revenue,revenue_per_original_activated_company
2025-11-01,2025-11-01,0,persona,Cleaning_CallCenters,ALL,16,16,0,0,0,100.0,0.0,0.0,0.0,111.00000000000000000000,64.24446932648306330000,374.00000000000000000000,15.45078445917807931440,564.69525378566114261440,35.293453361603824
2025-11-01,2025-11-01,0,persona,Consultant,ALL,436,436,0,0,0,100.0,0.0,0.0,0.0,1419.98838709500000000000,1827.55852296784731278200,6320.76000000000000000000,3326.04273662958912029692,12894.34964669243643307892,29.574196437367974
2025-11-01,2025-11-01,0,persona,Developer_IT,ALL,230,230,0,0,0,100.0,0.0,0.0,0.0,1170.38870967700000000000,2596.41418001667554313900,4500.90000000000000000000,1110.14312679232887139437,9377.84601648600441453337,40.77324354993915
2025-11-01,2025-11-01,0,persona,Media_Publishing,ALL,89,89,0,0,0,100.0,0.0,0.0,0.0,211.71548387200000000000,498.19010816704548420000,1428.00000000000000000000,411.72651856164379282961,2549.63211060068927702961,28.64755180450213
2025-11-01,2025-11-01,0,persona,Medical_Professionals,ALL,29,29,0,0,0,100.0,0.0,0.0,0.0,64.58064516100000000000,28.76327262593094137000,0.00000000000000000000,62.19031918684931200900,155.53423697378025337900,5.363249550820009
2025-11-01,2025-11-01,0,persona,Others,ALL,361,359,0,0,2,99.45,0.0,0.0,0.55,1334.36956989100000000000,2085.39104057465499777227,2644.00000000000000000000,771.03099670465756531805,6834.79160717031256309032,18.932940740083968
2025-11-01,2025-11-01,0,persona,Professeur,ALL,75,74,0,0,1,98.67,0.0,0.0,1.33,71.00000000000000000000,262.89849565927972540000,517.54000000000000000000,98.67840458082192110808,950.11690024010164650808,12.66822533653469
2025-11-01,2025-11-01,0,persona,Repair,ALL,15,15,0,0,0,100.0,0.0,0.0,0.0,22.00000000000000000000,13.76795256832953169000,122.00000000000000000000,9.54822772547945241003,167.31618029380898410003,11.154412019587266
2025-11-01,2025-11-01,0,persona,Repair_Installation,ALL,9,9,0,0,0,100.0,0.0,0.0,0.0,26.00000000000000000000,75.58174814877871792000,138.00000000000000000000,34.38173783999999924600,273.96348598877871716600,30.440387332086523
2025-11-01,2025-11-01,0,persona,Restauration,ALL,59,59,0,0,0,100.0,0.0,0.0,0.0,196.12903225800000000000,778.68230983738968012000,1306.00000000000000000000,152.30370716657533914660,2433.11504926196501926660,41.23923812308415
2025-11-01,2025-11-01,0,persona,Retail,ALL,321,319,0,0,2,99.38,0.0,0.0,0.62,1165.15053763300000000000,2844.00141084184138027000,5669.70000000000000000000,805.72443751616440952531,10484.57638599100578979531,32.662231732059205
2025-11-01,2025-11-01,0,persona,Wholesale,ALL,62,61,0,0,1,98.39,0.0,0.0,1.61,326.12903225800000000000,621.84289634848085621700,840.00000000000000000000,205.92470932328770620727,1993.89663792976856242427,32.15962319241562
2025-11-01,2025-11-01,0,persona_x_initial_plan,Automobile_Trade_Repair,business,5,5,0,0,0,100.0,0.0,0.0,0.0,240.00000000000000000000,63.01452447207305100000,4.00000000000000000000,45.92968891945205623400,352.94421339152510723400,70.58884267830503
2025-11-01,2025-11-01,0,persona_x_initial_plan,Automobile_Trade_Repair,free,29,29,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,582.59320739541530343600,162.00000000000000000000,31.08408350246575095910,775.67729089788105439510,26.747492789582108
2025-11-01,2025-11-01,0,persona_x_initial_plan,Automobile_Trade_Repair,plus,27,27,0,0,0,100.0,0.0,0.0,0.0,245.00000000000000000000,610.75262521155906107300,138.00000000000000000000,217.53643161643834589460,1211.28905682799740696760,44.862557660296204
2025-11-01,2025-11-01,0,persona_x_initial_plan,Automobile_Trade_Repair,start,33,32,0,0,1,96.97,0.0,0.0,3.03,107.74193548400000000000,298.90082685393136294000,0.00000000000000000000,99.99952901863015357380,506.64229135656151651380,15.352796707774592
2025-11-01,2025-11-01,0,persona_x_initial_plan,BTP,business,12,12,0,0,0,100.0,0.0,0.0,0.0,320.00000000000000000000,987.51698088679765990000,0.00000000000000000000,235.36320867561651181570,1542.88018956241417171570,128.5733491302012
2025-11-01,2025-11-01,0,persona_x_initial_plan,BTP,free,147,146,0,0,1,99.32,0.0,0.0,0.68,10.50000000000000000000,610.35826213493172918200,1222.00000000000000000000,4220.28973386191779685179,6063.14799599684952603379,41.24590473467244
2025-11-01,2025-11-01,0,persona_x_initial_plan,BTP,plus,93,93,0,0,0,100.0,0.0,0.0,0.0,692.09677419300000000000,2659.78719588475181830200,256.00000000000000000000,787.34811904876712736104,4395.23208912651894566304,47.26056009813461
2025-11-01,2025-11-01,0,persona_x_initial_plan,BTP,start,198,198,0,0,0,100.0,0.0,0.0,0.0,920.56806451700000000000,2259.68954473030532601000,1088.00000000000000000000,764.29122841315072103624,5032.54883766045604704624,25.416913321517455
2025-11-01,2025-11-01,0,persona_x_initial_plan,Bankers_Insurance,free,20,20,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,10.49758199712290100000,414.00000000000000000000,128.56325835178082406100,553.06084034890372506100,27.653042017445188
2025-11-01,2025-11-01,0,persona_x_initial_plan,Bankers_Insurance,start,12,12,0,0,0,100.0,0.0,0.0,0.0,54.51612903200000000000,57.13826300959439670000,0.00000000000000000000,212.43022354849314637000,324.08461559008754307000,27.007051299173963
2025-11-01,2025-11-01,0,persona_x_initial_plan,Bikers_Drivers,business,6,6,0,0,0,100.0,0.0,0.0,0.0,240.00000000000000000000,367.11090881342470612000,0.00000000000000000000,10.51157585041096058170,617.62248466383566670170,102.93708077730594
2025-11-01,2025-11-01,0,persona_x_initial_plan,Bikers_Drivers,free,56,56,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,282.57455543899804965300,1166.00000000000000000000,115.65124579890411950136,1564.22580123790216915436,27.93260359353397
2025-11-01,2025-11-01,0,persona_x_initial_plan,Bikers_Drivers,plus,33,32,0,0,1,96.97,0.0,0.0,3.03,263.33333333300000000000,1333.96965285576301881000,0.00000000000000000000,63.60958320054794712506,1660.91256938931096593506,50.330683920888205
2025-11-01,2025-11-01,0,persona_x_initial_plan,Bikers_Drivers,start,62,61,0,0,1,98.39,0.0,0.0,1.61,284.21505376400000000000,165.15259203683738715900,520.00000000000000000000,62.33182353808218857730,1031.69946933891957573630,16.640314021595476
2025-11-01,2025-11-01,0,persona_x_initial_plan,Cleaning_CallCenters,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08898060273972602200,80.08898060273972602200,80.08898060273972
2025-11-01,2025-11-01,0,persona_x_initial_plan,Cleaning_CallCenters,free,5,5,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.26280387577980180000,236.00000000000000000000,6.06445402739725950500,242.32725790317706130500,48.46545158063542
2025-11-01,2025-11-01,0,persona_x_initial_plan,Cleaning_CallCenters,plus,4,4,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,10.32518684829021900000,0.00000000000000000000,0.11105704109589042140,10.43624388938610942140,2.6090609723465272
2025-11-01,2025-11-01,0,persona_x_initial_plan,Cleaning_CallCenters,start,6,6,0,0,0,100.0,0.0,0.0,0.0,31.00000000000000000000,53.65647860241304250000,138.00000000000000000000,9.18629278794520336600,231.84277139035824586600,38.64046189839304
2025-11-01,2025-11-01,0,persona_x_initial_plan,Consultant,business,5,5,0,0,0,100.0,0.0,0.0,0.0,160.00000000000000000000,32.69257149466956500000,0.00000000000000000000,5.64609823123287682025,198.33866972590244182025,39.66773394518049
2025-11-01,2025-11-01,0,persona_x_initial_plan,Consultant,free,184,184,0,0,0,100.0,0.0,0.0,0.0,2.86000000000000000000,418.92600418235282762000,3524.00000000000000000000,1846.16214735945211498607,5791.94815154180494260607,31.47797908446633
2025-11-01,2025-11-01,0,persona_x_initial_plan,Consultant,plus,41,41,0,0,0,100.0,0.0,0.0,0.0,283.70967741800000000000,371.38604115744730174400,512.00000000000000000000,403.66493697863012315820,1570.76065555407742490220,38.31123550131896
2025-11-01,2025-11-01,0,persona_x_initial_plan,Consultant,start,206,206,0,0,0,100.0,0.0,0.0,0.0,973.41870967700000000000,1004.55390613337761841800,2284.76000000000000000000,1070.56955406027400533240,5333.30216987065162375040,25.889816358595397
2025-11-01,2025-11-01,0,persona_x_initial_plan,Developer_IT,business,4,4,0,0,0,100.0,0.0,0.0,0.0,320.00000000000000000000,1351.03360985738455880000,0.00000000000000000000,15.66935465260273909300,1686.70296450998729789300,421.67574112749685
2025-11-01,2025-11-01,0,persona_x_initial_plan,Developer_IT,free,99,99,0,0,0,100.0,0.0,0.0,0.0,10.65000000000000000000,243.38654327052957430000,2280.00000000000000000000,348.23153206356167745315,2882.26807533409125175315,29.1138189427686
2025-11-01,2025-11-01,0,persona_x_initial_plan,Developer_IT,plus,14,14,0,0,0,100.0,0.0,0.0,0.0,134.90000000000000000000,535.70197154419329073000,147.76000000000000000000,306.71248620821923361660,1125.07445775241252434660,80.36246126802948
2025-11-01,2025-11-01,0,persona_x_initial_plan,Developer_IT,start,113,113,0,0,0,100.0,0.0,0.0,0.0,704.83870967700000000000,466.29205534456811930900,2073.14000000000000000000,439.52975386794522123162,3683.80051888951334054062,32.60000459194259
2025-11-01,2025-11-01,0,persona_x_initial_plan,Media_Publishing,business,1,1,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,138.00000000000000000000,0.06950756164383561900,138.06950756164383561900,138.06950756164383
2025-11-01,2025-11-01,0,persona_x_initial_plan,Media_Publishing,free,45,45,0,0,0,100.0,0.0,0.0,0.0,2.62000000000000000000,114.77620285640948444000,520.00000000000000000000,69.35937957698630153721,706.75558243339578597721,15.705679609631018
2025-11-01,2025-11-01,0,persona_x_initial_plan,Media_Publishing,plus,7,7,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,13.26580067561644090300,13.26580067561644090300,1.8951143822309202
2025-11-01,2025-11-01,0,persona_x_initial_plan,Media_Publishing,start,36,36,0,0,0,100.0,0.0,0.0,0.0,209.09548387200000000000,383.41390531063599976000,770.00000000000000000000,329.03183074739721477040,1691.54121993003321453040,46.98725610916759
2025-11-01,2025-11-01,0,persona_x_initial_plan,Medical_Professionals,free,13,13,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8.38520582958904077000,8.38520582958904077000,0.6450158330453107
2025-11-01,2025-11-01,0,persona_x_initial_plan,Medical_Professionals,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,2.82131506849315090000,2.82131506849315090000,2.821315068493151
2025-11-01,2025-11-01,0,persona_x_initial_plan,Medical_Professionals,start,15,15,0,0,0,100.0,0.0,0.0,0.0,64.58064516100000000000,28.76327262593094137000,0.00000000000000000000,50.98379828876712033900,144.32771607569806170900,9.62184773837987
2025-11-01,2025-11-01,0,persona_x_initial_plan,Others,business,7,7,0,0,0,100.0,0.0,0.0,0.0,160.00000000000000000000,105.78939367178138620000,8.00000000000000000000,102.13089342027398528570,375.92028709205537148570,53.70289815600791
2025-11-01,2025-11-01,0,persona_x_initial_plan,Others,free,131,129,0,0,2,98.47,0.0,0.0,1.53,2.09000000000000000000,415.81694172146942802227,1066.00000000000000000000,212.95600919232877780732,1696.86295091379820582959,12.953152297051894
2025-11-01,2025-11-01,0,persona_x_initial_plan,Others,plus,63,63,0,0,0,100.0,0.0,0.0,0.0,423.15053763400000000000,830.44111380433486091100,148.00000000000000000000,159.77375983342466156449,1561.36541127175952247549,24.783577956694597
2025-11-01,2025-11-01,0,persona_x_initial_plan,Others,start,160,160,0,0,0,100.0,0.0,0.0,0.0,749.12903225700000000000,733.34359137706932263900,1422.00000000000000000000,296.17033425863014066054,3200.64295789269946329954,20.004018486829374
2025-11-01,2025-11-01,0,persona_x_initial_plan,Professeur,free,39,38,0,0,1,97.44,0.0,0.0,2.56,0.00000000000000000000,49.27240671294168636000,260.00000000000000000000,30.53020614191780973281,339.80261285485949609281,8.71288750909896
2025-11-01,2025-11-01,0,persona_x_initial_plan,Professeur,plus,7,7,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,11.98417126147412382000,0.00000000000000000000,6.83501315232876785587,18.81918441380289167587,2.6884549162575557
2025-11-01,2025-11-01,0,persona_x_initial_plan,Professeur,start,29,29,0,0,0,100.0,0.0,0.0,0.0,71.00000000000000000000,201.64191768486391522000,257.54000000000000000000,61.31318528657534351940,591.49510297143925873940,20.39638286108411
2025-11-01,2025-11-01,0,persona_x_initial_plan,Repair,free,7,7,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,6.84251128434924236000,4.00000000000000000000,3.26739808383561604503,14.10990936818485840503,2.0157013383121227
2025-11-01,2025-11-01,0,persona_x_initial_plan,Repair,start,8,8,0,0,0,100.0,0.0,0.0,0.0,22.00000000000000000000,6.92544128398028933000,118.00000000000000000000,6.28082964164383636500,153.20627092562412569500,19.150783865703016
2025-11-01,2025-11-01,0,persona_x_initial_plan,Repair_Installation,free,3,3,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.60137354978973812000,138.00000000000000000000,10.13449985315068584600,148.73587340294042396600,49.57862446764681
2025-11-01,2025-11-01,0,persona_x_initial_plan,Repair_Installation,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,1.76501459391740580000,0.00000000000000000000,0.65202812547945210000,2.41704271939685790000,2.417042719396858
2025-11-01,2025-11-01,0,persona_x_initial_plan,Repair_Installation,start,5,5,0,0,0,100.0,0.0,0.0,0.0,26.00000000000000000000,73.21536000507157400000,0.00000000000000000000,23.59520986136986130000,122.81056986644143530000,24.562113973288287
2025-11-01,2025-11-01,0,persona_x_initial_plan,Restauration,free,20,20,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,173.38758293698898104000,260.00000000000000000000,80.79927193369862520500,514.18685487068760624500,25.709342743534382
2025-11-01,2025-11-01,0,persona_x_initial_plan,Restauration,plus,8,8,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,367.12618079397204858000,138.00000000000000000000,36.72520651780822084060,566.85138731178026942060,70.85642341397254
2025-11-01,2025-11-01,0,persona_x_initial_plan,Restauration,start,31,31,0,0,0,100.0,0.0,0.0,0.0,171.12903225800000000000,238.16854610642865050000,908.00000000000000000000,34.77922871506849310100,1352.07680707949714360100,43.61538087353216
2025-11-01,2025-11-01,0,persona_x_initial_plan,Retail,business,5,5,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,68.41585180265709410000,0.00000000000000000000,16.82550205315068480000,165.24135385580777890000,33.048270771161555
2025-11-01,2025-11-01,0,persona_x_initial_plan,Retail,free,110,109,0,0,1,99.09,0.0,0.0,0.91,0.00000000000000000000,336.45854810950974257000,1990.00000000000000000000,138.03721571671232767105,2464.49576382622207024105,22.404506943874747
2025-11-01,2025-11-01,0,persona_x_initial_plan,Retail,plus,45,45,0,0,0,100.0,0.0,0.0,0.0,370.86021505300000000000,1274.78139729945237763000,0.00000000000000000000,222.17392412931507433414,1867.81553648176745196414,41.50701192181705
2025-11-01,2025-11-01,0,persona_x_initial_plan,Retail,start,161,160,0,0,1,99.38,0.0,0.0,0.62,714.29032258000000000000,1164.34561363022216597000,3679.70000000000000000000,428.68779561698632272012,5987.02373182720848869012,37.18648280638018
2025-11-01,2025-11-01,0,persona_x_initial_plan,Wholesale,business,4,4,0,0,0,100.0,0.0,0.0,0.0,160.00000000000000000000,124.44389075271549840000,0.00000000000000000000,3.68410600712328837100,288.12799675983878677100,72.03199918995969
2025-11-01,2025-11-01,0,persona_x_initial_plan,Wholesale,free,18,18,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,39.95870026048854370000,288.00000000000000000000,9.50452621205479622900,337.46322647254333992900,18.747957026252408
2025-11-01,2025-11-01,0,persona_x_initial_plan,Wholesale,plus,17,17,0,0,0,100.0,0.0,0.0,0.0,116.29032258100000000000,52.28587950610878571700,276.00000000000000000000,44.33917011835616269000,488.91537220546494840700,28.759727776792058
2025-11-01,2025-11-01,0,persona_x_initial_plan,Wholesale,start,23,22,0,0,1,95.65,0.0,0.0,4.35,49.83870967700000000000,405.15442582916802840000,276.00000000000000000000,148.39690698575345891727,879.39004249192148731727,38.2343496735618
2025-11-01,2025-12-01,1,initial_plan,ALL,business,50,46,4,0,0,92.0,8.0,0.0,0.0,3280.00000000000000000000,1685.97647938272013618000,0.00000000000000000000,540.55154516164412552270,5506.52802454436426170270,110.13056049088729
2025-11-01,2025-12-01,1,initial_plan,ALL,free,926,886,36,0,4,95.68,3.89,0.0,0.43,278.39288793099999900000,7112.32715349967518033300,756.85999999999999140000,11385.46471509918376807358,19533.04475652985893880658,21.09400081698689
2025-11-01,2025-12-01,1,initial_plan,ALL,plus,361,348,12,0,1,96.4,3.32,0.0,0.28,7437.27033333100000000000,17167.00379692428872516400,477.50000000000000014000,5617.21673016767379576545,30698.99086042296252106945,85.038755846047
2025-11-01,2025-12-01,1,initial_plan,ALL,start,1098,1074,20,0,4,97.81,1.82,0.0,0.36,10472.76587713500000500000,20358.91030886018692889724,462.99999999999999910000,11606.07386915891010790749,42900.75005515409704090473,39.07172136170683
2025-11-01,2025-12-01,1,overall,ALL,ALL,2435,2354,72,0,9,96.67,2.96,0.0,0.37,21468.42909839700000400000,46324.21773866687097057424,1697.35999999999999064000,29149.30685958741179726922,98639.31369665128276248346,40.508958396982045
2025-11-01,2025-12-01,1,persona,Automobile_Trade_Repair,ALL,94,89,4,0,1,94.68,4.26,0.0,1.06,1178.42000000000000000000,2579.16036966504192598900,75.38000000000000000000,859.60173919780861187132,4692.56210886285053786032,49.92087349854096
2025-11-01,2025-12-01,1,persona,BTP,ALL,450,441,8,0,1,98.0,1.78,0.0,0.22,5009.58250000000000500000,13179.44526919390889700900,482.37999999999999810000,9651.49459312932100238777,28322.90236232322990249677,62.93978302738496
2025-11-01,2025-12-01,1,persona,Bankers_Insurance,ALL,32,31,1,0,0,96.88,3.13,0.0,0.0,101.12550000000000000000,368.84817328028267170000,0.00000000000000000000,1066.35980977753468932000,1536.33348305781736102000,48.01042134555679
2025-11-01,2025-12-01,1,persona,Bikers_Drivers,ALL,157,143,12,0,2,91.08,7.64,0.0,1.27,1441.76000000000000000000,2546.16479211892542831324,153.61999999999999954000,536.78002450794551850298,4678.32481662687094635622,29.798247239661602
